ID,시도,시군구,읍면동,행정기관코드,총인구수,어린이,노인
1640,전라남도;전라남도;전라남도;전라남도;전라남도;전라남도;전라남도;전라남도;전라남도,고흥군;고흥군;고흥군;고흥군;고흥군;고흥군;고흥군;고흥군;고흥군,풍양면;도덕면;금산면;도화면;포두면;봉래면;점암면;과역면;남양면,4677031000;4677032000;4677033000;4677034000;4677035000;4677036000;4677037000;4677038000;4677039000,27256,1386,14788
1641,전라남도;전라남도;전라남도;전라남도;전라남도,고흥군;고흥군;고흥군;고흥군;고흥군,동강면;대서면;두원면;영남면;동일면,4677040000;4677041000;4677042000;4677044000;4677045000,10389,539,5677
1642,전라남도;전라남도,보성군;보성군,보성읍;벌교읍,4678025000;4678025300,19176,2296,7286
1643,전라남도;전라남도;전라남도;전라남도;전라남도;전라남도;전라남도;전라남도;전라남도;전라남도,보성군;보성군;보성군;보성군;보성군;보성군;보성군;보성군;보성군;보성군,노동면;미력면;겸백면;율어면;복내면;문덕면;조성면;득량면;득량면예당출장소;회천면,4678031000;4678032000;4678033000;4678034000;4678035000;4678036000;4678037000;4678038000;4678038500;4678039000,16775,1040,8470
1644,전라남도,화순군,화순읍,4679025000,39038,6164,8480
1645,전라남도,보성군,웅치면,4678040000,1023,40,570
1646,전라남도;전라남도;전라남도;전라남도;전라남도;전라남도;전라남도;전라남도;전라남도;전라남도,화순군;화순군;화순군;화순군;화순군;화순군;화순군;화순군;화순군;화순군,한천면;한천면영외출장소;춘양면;청풍면;이양면;능주면;도곡면;도암면;이서면;백아면,4679031000;4679031500;4679032000;4679033000;4679034000;4679035000;4679036000;4679037000;4679038000;4679039500,15025,834,7346
1647,전라남도;전라남도;전라남도,화순군;화순군;화순군,동복면;사평면;동면,4679040000;4679041500;4679042000,6519,316,3101
1648,전라남도;전라남도;전라남도,장흥군;장흥군;장흥군,장흥읍;관산읍;대덕읍,4680025000;4680025300;4680025600,21847,2916,7339
1649,전라남도;전라남도;전라남도;전라남도;전라남도;전라남도;전라남도,장흥군;장흥군;장흥군;장흥군;장흥군;장흥군;장흥군,용산면;안양면;장동면;장평면;유치면;부산면;회진면,4680031000;4680032000;4680033000;4680034000;4680035000;4680036000;4680037000,12472,717,6187
1650,전라남도,강진군,강진읍,4681025000,12761,1989,3572
1651,전라남도;전라남도;전라남도;전라남도;전라남도;전라남도;전라남도;전라남도;전라남도,강진군;강진군;강진군;강진군;강진군;강진군;강진군;강진군;강진군,군동면;칠량면;대구면;도암면;신전면;성전면;작천면;병영면;옴천면,4681031000;4681032000;4681033000;4681034000;4681035000;4681036000;4681037000;4681038000;4681039000,17634,1398,8426
1652,전라남도,강진군,마량면,4681040000,1655,119,725
1653,전라남도,해남군,해남읍,4682025000,23486,4306,5212
1654,전라남도;전라남도;전라남도;전라남도;전라남도;전라남도;전라남도;전라남도;전라남도,해남군;해남군;해남군;해남군;해남군;해남군;해남군;해남군;해남군,삼산면;화산면;현산면;송지면;북평면;북일면;옥천면;계곡면;마산면,4682031000;4682032000;4682033000;4682034000;4682035000;4682036000;4682037000;4682038000;4682039000,25062,1718,11998
1655,전라남도;전라남도;전라남도;전라남도,해남군;해남군;해남군;해남군,황산면;산이면;문내면;화원면,4682040000;4682041000;4682042000;4682043000,14323,1045,6667
1656,전라남도;전라남도;전라남도,영암군;영암군;영암군,영암읍;삼호읍;삼호읍서부출장소,4683025000;4683025300;4683025400,29025,4822,5364
1657,전라남도;전라남도;전라남도;전라남도;전라남도;전라남도;전라남도;전라남도;전라남도,영암군;영암군;영암군;영암군;영암군;영암군;영암군;영암군;영암군,덕진면;금정면;신북면;시종면;도포면;군서면;서호면;학산면;미암면,4683031000;4683032000;4683033000;4683034000;4683035000;4683036000;4683037000;4683038000;4683039000,21946,1283,10413
1658,전라남도,무안군,무안읍,4684025000,10766,1654,2722
1659,전라남도,무안군,삼향읍남악출장소,4684025800,33322,8396,2207
1660,전라남도;전라남도,무안군;무안군,일로읍;삼향읍,4684025300;4684025600,26990,6480,4955
1661,전라남도;전라남도;전라남도;전라남도;전라남도;전라남도,무안군;무안군;무안군;무안군;무안군;무안군,몽탄면;청계면;현경면;망운면;해제면;운남면,4684032000;4684033000;4684034000;4684035000;4684036000;4684037000,22368,1293,9916
1662,전라남도,함평군,함평읍,4686025000,8158,1095,2581
1663,전라남도;전라남도;전라남도;전라남도;전라남도;전라남도;전라남도;전라남도,함평군;함평군;함평군;함평군;함평군;함평군;함평군;함평군,손불면;신광면;학교면;엄다면;대동면;나산면;해보면;월야면,4686031000;4686032000;4686033000;4686034000;4686035000;4686036000;4686037000;4686038000,21713,1575,9874
1664,전라남도;전라남도,영광군;영광군,영광읍;백수읍,4687025000;4687025300,27200,4627,7001
1665,전라남도,영광군,홍농읍,4687025600,6800,1050,1596
1666,전라남도;전라남도;전라남도;전라남도;전라남도;전라남도;전라남도;전라남도;전라남도,영광군;영광군;영광군;영광군;영광군;영광군;영광군;영광군;영광군,대마면;묘량면;불갑면;군서면;군남면;염산면;법성면;낙월면;낙월면안마출장소,4687031000;4687032000;4687033000;4687034000;4687035000;4687036000;4687037000;4687038000;4687038500,18487,1553,8229
1667,전라남도,장성군,장성읍,4688025000,14154,2176,4039
1668,전라남도;전라남도;전라남도;전라남도;전라남도;전라남도;전라남도;전라남도;전라남도,장성군;장성군;장성군;장성군;장성군;장성군;장성군;장성군;장성군,진원면;남면;동화면;삼서면;삼계면;황룡면;서삼면;북일면;북이면,4688031000;4688032000;4688033000;4688034000;4688035000;4688036000;4688037000;4688038000;4688039000,26344,2594,9681
1669,전라남도,장성군,북하면,4688040000,1962,116,904
1670,전라남도;전라남도;전라남도;전라남도,완도군;완도군;완도군;완도군,완도읍;금일읍;노화읍;노화읍넙도출장소,4689025000;4689025300;4689025600;4689029000,24874,3639,7629
1671,전라남도;전라남도;전라남도;전라남도;전라남도;전라남도;전라남도;전라남도;전라남도;전라남도,완도군;완도군;완도군;완도군;완도군;완도군;완도군;완도군;완도군;완도군,군외면;신지면;고금면;약산면;청산면;청산면모도출장소;소안면;금당면;보길면;생일면,4689031000;4689032000;4689033000;4689034000;4689035000;4689035500;4689036000;4689037000;4689038000;4689039000,20449,1690,9511
1672,전라남도,진도군,진도읍,4690025000,10280,1690,2611
1673,전라남도;전라남도;전라남도;전라남도;전라남도;전라남도;전라남도;전라남도,진도군;진도군;진도군;진도군;진도군;진도군;진도군;진도군,군내면;고군면;의신면;임회면;지산면;조도면;조도면가사출장소;조도면거차출장소,4690031000;4690032000;4690033000;4690034000;4690035000;4690036000;4690036500;4690036600,18077,1425,8234
1674,전라남도;전라남도;전라남도;전라남도;전라남도,신안군;신안군;신안군;신안군;신안군,지도읍;지도읍선도출장소;압해읍;압해읍매화출장소;압해읍고이도출장소,4691025000;4691025100;4691025300;4691025400;4691025500,10734,907,4309
1675,전라남도;전라남도;전라남도;전라남도;전라남도;전라남도;전라남도;전라남도;전라남도;전라남도;전라남도;전라남도;전라남도;전라남도;전라남도;전라남도,신안군;신안군;신안군;신안군;신안군;신안군;신안군;신안군;신안군;신안군;신안군;신안군;신안군;신안군;신안군;신안군,증도면;증도면병풍출장소;임자면;자은면;비금면;비금면수치도출장소;도초면;도초면우이도출장소;흑산면;흑산면가거도출장소;흑산면태도출장소;흑산면홍도출장소;흑산면대둔도출장소;하의면;신의면;장산면,4691031000;4691031500;4691032000;4691033000;4691034000;4691034500;4691035000;4691035500;4691036000;4691036500;4691036600;4691036700;4691036800;4691037000;4691038000;4691039000,21694,1967,8338
1676,전라남도;전라남도;전라남도,신안군;신안군;신안군,안좌면;팔금면;암태면,4691040000;4691041000;4691042000,6266,570,2755
1677,경상북도,포항시 남구,구룡포읍,4711125000,6540,247,3277
1678,경상북도,포항시 남구,오천읍,4711125600,57108,10229,8750
1679,경상북도,포항시 남구,연일읍,4711125300,27700,4665,5601
1680,경상북도;경상북도;경상북도;경상북도,포항시 남구;포항시 남구;포항시 남구;포항시 남구,대송면;동해면;장기면;호미곶면,4711131000;4711132000;4711133000;4711135000,17558,1353,7312
1681,경상북도,포항시 남구,상대동,4711152500,22681,1961,6847
1682,경상북도;경상북도,포항시 남구;포항시 남구,해도동;송도동,4711154500;4711155000,26946,1782,10501
1683,경상북도;경상북도,포항시 남구;포항시 남구,청림동;제철동,4711156000;4711157000,6856,585,2091
1684,경상북도,포항시 남구,효곡동,4711158000,29230,7440,3774
1685,경상북도,포항시 북구,흥해읍,4711325000,57388,10245,9764
1686,경상북도,포항시 남구,대이동,4711159000,23866,4200,3193
1687,경상북도;경상북도;경상북도;경상북도;경상북도;경상북도;경상북도,포항시 북구;포항시 북구;포항시 북구;포항시 북구;포항시 북구;포항시 북구;포항시 북구,신광면;청하면;송라면;기계면;죽장면;죽장면상옥출장소;기북면,4711331000;4711332000;4711333000;4711334000;4711335000;4711335500;4711336000,18106,740,9476
1688,경상북도,포항시 북구,중앙동,4711352000,13632,1025,4934
1689,경상북도,포항시 북구,양학동,4711363000,16259,2470,3381
1690,경상북도,포항시 북구,죽도동,4711365500,18488,1319,6187
1691,경상북도,포항시 북구,우창동,4711368000,31252,5659,5782
1692,경상북도,포항시 북구,용흥동,4711366500,19685,2473,5683
1693,경상북도,포항시 북구,장량동,4711370000,67360,14011,8980
1694,경상북도,포항시 북구,두호동,4711369000,21125,3320,4595
1695,경상북도,포항시 북구,환여동,4711371000,8668,1654,1923
1696,경상북도;경상북도,경주시;경주시,감포읍;안강읍,4713025000;4713025300,27456,2491,9964
1697,경상북도,경주시,건천읍,4713025600,12476,1207,4057
1698,경상북도,경주시,외동읍,4713025900,21351,2243,6028
1699,경상북도;경상북도;경상북도;경상북도;경상북도,경주시;경주시;경주시;경주시;경주시,문무대왕면;양남면;내남면;산내면;서면,4713031500;4713032000;4713033000;4713034000;4713035000,20779,1268,9368
1700,경상북도;경상북도,경주시;경주시,현곡면;강동면,4713036000;4713037000,27581,4689,6123
1701,경상북도,경주시,천북면,4713038000,5479,470,1895
1702,경상북도;경상북도;경상북도;경상북도,경주시;경주시;경주시;경주시,중부동;황오동;성건동;황남동,4713051500;4713053000;4713055000;4713057000,26616,1755,10271
1703,경상북도,경주시,선도동,4713059000,13787,2146,2872
1704,경상북도,경주시,월성동,4713060500,5365,559,1974
1705,경상북도,경주시,용강동,4713061500,24897,5590,3285
1706,경상북도,경주시,황성동,4713062100,27090,5087,4040
1707,경상북도;경상북도,경주시;경주시,동천동;불국동,4713063000;4713065000,29906,3478,7640
1708,경상북도,경주시,보덕동,4713066000,1625,97,650
1709,경상북도,김천시,아포읍,4715025000,8033,710,2638
1710,경상북도;경상북도;경상북도;경상북도;경상북도;경상북도;경상북도;경상북도,김천시;김천시;김천시;김천시;김천시;김천시;김천시;김천시,농소면;남면;개령면;감문면;어모면;봉산면;대항면;감천면,4715031000;4715032000;4715034000;4715035000;4715036000;4715037000;4715038000;4715039000,22923,1386,10429
1711,경상북도;경상북도;경상북도;경상북도;경상북도;경상북도,김천시;김천시;김천시;김천시;김천시;김천시,조마면;구성면;지례면;부항면;대덕면;증산면,4715040000;4715041000;4715042000;4715043000;4715044000;4715045000,10341,672,5371
1712,경상북도;경상북도;경상북도,김천시;김천시;김천시,자산동;평화남산동;양금동,4715051600;4715053600;4715056500,16189,1107,6736
1713,경상북도,김천시,대신동,4715057500,23474,4052,4268
1714,경상북도,김천시,대곡동,4715059500,20465,3641,4746
1715,경상북도,김천시,지좌동,4715061000,10459,1559,2161
1716,경상북도,김천시,율곡동,4715064000,23334,6691,1367
1717,경상북도,안동시,풍산읍,4717025000,7870,754,2938
1718,경상북도;경상북도;경상북도;경상북도;경상북도;경상북도;경상북도;경상북도;경상북도,안동시;안동시;안동시;안동시;안동시;안동시;안동시;안동시;안동시,와룡면;북후면;서후면;풍천면;일직면;남후면;남선면;임하면;길안면,4717031000;4717032000;4717033000;4717034000;4717035000;4717036000;4717037000;4717038000;4717039000,28482,1896,12555
